N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Temperature_C,Humidity_%,pH,Crop_cotton,Crop_maize,Crop_rice
16.768250000000002,8.048760000000001,14.756060000000002,25,80,6.5,False,False,True
65.22250000000001,31.306800000000003,57.39580000000001,25,80,6.5,False,False,True
13.66275,6.558119999999999,12.023219999999998,25,80,6.5,False,False,True
83.58025,40.11852,73.55062,25,80,6.5,False,False,True
45.0,25.0,45.0,20,60,6.5,False,False,False
27.55075,13.22436,24.244660000000003,25,80,6.5,False,False,True
18.0,10.0,18.0,20,60,6.5,False,False,False
94.93675,45.56963999999999,83.54433999999999,25,80,6.5,False,False,True
6.804,3.024,6.804,28,65,6.0,True,False,False
45.9,20.4,28.9,22,70,6.0,False,True,False
28.60704,12.71424,18.01184,22,70,6.0,False,True,False
19.98,8.879999999999999,19.98,28,65,6.0,True,False,False
4.81626,2.14056,4.81626,28,65,6.0,True,False,False
55.55549999999999,26.666639999999997,48.88884,25,80,6.5,False,False,True
69.27039,30.78684,43.61469,22,70,6.0,False,True,False
16.2693,9.0385,16.2693,20,60,6.5,False,False,False
10.38474,4.61544,10.38474,28,65,6.0,True,False,False
44.0045,21.12216,38.723960000000005,25,80,6.5,False,False,True
6.23079,2.76924,6.23079,28,65,6.0,True,False,False
30.28968,13.46208,19.07128,22,70,6.0,False,True,False
7.142939999999999,3.9683,7.142939999999999,20,60,6.5,False,False,False
24.53425,11.77644,21.59014,25,80,6.5,False,False,True
48.23307,21.43692,30.36897,22,70,6.0,False,True,False
22.3685,10.73688,19.68428,25,80,6.5,False,False,True
16.194999999999997,7.773599999999999,14.251599999999998,25,80,6.5,False,False,True
22.23531,9.88236,14.00001,22,70,6.0,False,True,False
8.7273,4.8485,8.7273,20,60,6.5,False,False,False
23.717,11.38416,20.87096,25,80,6.5,False,False,True
15.75,8.75,15.75,20,60,6.5,False,False,False
22.52268,12.5126,22.52268,20,60,6.5,False,False,False
26.50347,11.77932,16.68737,22,70,6.0,False,True,False
11.05938,6.1441,11.05938,20,60,6.5,False,False,False
27.188,13.05024,23.92544,25,80,6.5,False,False,True
23.11375,11.0946,20.3401,25,80,6.5,False,False,True
6.5091600000000005,2.8929600000000004,6.5091600000000005,28,65,6.0,True,False,False
2.45457,1.09092,2.45457,28,65,6.0,True,False,False
12.00006,6.6667,12.00006,20,60,6.5,False,False,False
18.36621,8.16276,18.36621,28,65,6.0,True,False,False
1.45017,0.64452,1.45017,28,65,6.0,True,False,False
50.387,24.18576,44.34056,25,80,6.5,False,False,True
11.88198,6.6011,11.88198,20,60,6.5,False,False,False
6.982380000000001,3.8791,6.982380000000001,20,60,6.5,False,False,False
5.99994,3.3332999999999995,5.99994,20,60,6.5,False,False,False
34.71417,15.428520000000002,21.857070000000004,22,70,6.0,False,True,False
49.38246,21.94776,31.09266,22,70,6.0,False,True,False
2.7,1.2000000000000002,2.7,28,65,6.0,True,False,False
3.72411,1.65516,3.72411,28,65,6.0,True,False,False
9.53154,4.23624,9.53154,28,65,6.0,True,False,False
1.1045699999999998,0.4909199999999999,1.1045699999999998,28,65,6.0,True,False,False
9.79686,5.4427,9.79686,20,60,6.5,False,False,False
10.35234,5.7513000000000005,10.35234,20,60,6.5,False,False,False
21.132,11.739999999999998,21.132,20,60,6.5,False,False,False
67.5,30.0,42.5,22,70,6.0,False,True,False
69.0435,33.14088,60.75827999999999,25,80,6.5,False,False,True
43.2,19.200000000000003,27.200000000000003,22,70,6.0,False,True,False
15.72291,6.98796,9.89961,22,70,6.0,False,True,False
3.96144,1.76064,3.96144,28,65,6.0,True,False,False
21.15375,10.1538,18.6153,25,80,6.5,False,False,True
49.9435,23.97288,43.95028,25,80,6.5,False,False,True
13.441679999999998,5.974079999999999,8.46328,22,70,6.0,False,True,False
9.0,5.0,9.0,20,60,6.5,False,False,False
32.4,14.4,20.4,22,70,6.0,False,True,False
65.85225,31.60908,57.94998,25,80,6.5,False,False,True
3.91608,1.74048,3.91608,28,65,6.0,True,False,False
1.90728,0.84768,1.90728,28,65,6.0,True,False,False
32.02335,14.2326,20.16285,22,70,6.0,False,True,False
3.78954,2.1053,3.78954,20,60,6.5,False,False,False
2.51154,1.11624,2.51154,28,65,6.0,True,False,False
45.37025,21.77772,39.92582,25,80,6.5,False,False,True
15.42852,8.5714,15.42852,20,60,6.5,False,False,False
9.21888,5.121599999999999,9.21888,20,60,6.5,False,False,False
18.5335,8.89608,16.30948,25,80,6.5,False,False,True
52.84774999999999,25.36692,46.50601999999999,25,80,6.5,False,False,True
11.60262,6.4459,11.60262,20,60,6.5,False,False,False
48.61000000000001,23.3328,42.7768,25,80,6.5,False,False,True
3.43629,1.52724,3.43629,28,65,6.0,True,False,False
7.123950000000001,3.1662000000000003,7.123950000000001,28,65,6.0,True,False,False
15.48153,6.88068,9.74763,22,70,6.0,False,True,False
11.50326,6.390700000000001,11.50326,20,60,6.5,False,False,False
76.78071,34.124759999999995,48.34341,22,70,6.0,False,True,False
103.26339,45.89484,65.01769,22,70,6.0,False,True,False
6.481980000000001,3.6011000000000006,6.481980000000001,20,60,6.5,False,False,False
66.81339000000001,29.694840000000006,42.067690000000006,22,70,6.0,False,True,False
56.64075,27.187560000000005,49.84386000000001,25,80,6.5,False,False,True
22.02975,10.57428,19.38618,25,80,6.5,False,False,True
22.51341,10.005960000000002,14.175110000000002,22,70,6.0,False,True,False
60.23808,26.77248,37.92768,22,70,6.0,False,True,False
4.15395,1.8462,4.15395,28,65,6.0,True,False,False
10.13796,5.632200000000001,10.13796,20,60,6.5,False,False,False
7.870249999999999,3.77772,6.92582,25,80,6.5,False,False,True
13.5,7.5,13.5,20,60,6.5,False,False,False
7.31,3.5088,6.4328,25,80,6.5,False,False,True
5.68422,3.1579,5.68422,20,60,6.5,False,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
12.04758,6.693099999999999,12.04758,20,60,6.5,False,False,False
28.284,13.57632,24.88992,25,80,6.5,False,False,True
22.60872,12.5604,22.60872,20,60,6.5,False,False,False
55.006,26.40288,48.40528,25,80,6.5,False,False,True
57.25800000000001,27.483840000000004,50.387040000000006,25,80,6.5,False,False,True
49.79718,22.13208,31.35378,22,70,6.0,False,True,False
164.21615999999997,72.98496,103.39536,22,70,6.0,False,True,False
41.32161,18.36516,26.01731,22,70,6.0,False,True,False
8.047080000000001,4.4706,8.047080000000001,20,60,6.5,False,False,False
13.25844,7.3658,13.25844,20,60,6.5,False,False,False
9.93744,5.5208,9.93744,20,60,6.5,False,False,False
73.9945,35.517360000000004,65.11516,25,80,6.5,False,False,True
8.181809999999999,3.63636,8.181809999999999,28,65,6.0,True,False,False
46.46325,22.30236,40.88766,25,80,6.5,False,False,True
2.8998000000000004,1.2888000000000002,2.8998000000000004,28,65,6.0,True,False,False
9.50004,5.2778,9.50004,20,60,6.5,False,False,False
43.90575,21.07476,38.63706,25,80,6.5,False,False,True
8.9285,4.28568,7.85708,25,80,6.5,False,False,True
37.03023,16.457880000000003,23.315330000000003,22,70,6.0,False,True,False
10.45548,4.64688,10.45548,28,65,6.0,True,False,False
26.95625,12.939,23.7215,25,80,6.5,False,False,True
16.2,7.199999999999999,10.2,22,70,6.0,False,True,False
11.0295,5.29416,9.70596,25,80,6.5,False,False,True
40.75675,19.56324,35.865939999999995,25,80,6.5,False,False,True
17.64675,8.47044,15.52914,25,80,6.5,False,False,True
6.51861,2.89716,6.51861,28,65,6.0,True,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
17.06886,7.58616,10.74706,22,70,6.0,False,True,False
7.7454,4.303,7.7454,20,60,6.5,False,False,False
10.17396,5.652200000000001,10.17396,20,60,6.5,False,False,False
72.9,32.400000000000006,45.900000000000006,22,70,6.0,False,True,False
86.3965,41.47032,76.02892,25,80,6.5,False,False,True
16.41843,7.29708,10.33753,22,70,6.0,False,True,False
2.36844,1.0526399999999998,2.36844,28,65,6.0,True,False,False
36.296,17.42208,31.94048,25,80,6.5,False,False,True
20.34774,11.3043,20.34774,20,60,6.5,False,False,False
26.44893,11.75508,16.65303,22,70,6.0,False,True,False
55.008500000000005,26.40408,48.40748000000001,25,80,6.5,False,False,True
61.6325,29.5836,54.2366,25,80,6.5,False,False,True
14.9049,8.2805,14.9049,20,60,6.5,False,False,False
4.05,1.7999999999999998,4.05,28,65,6.0,True,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
10.78668,5.9926,10.78668,20,60,6.5,False,False,False
22.27374,12.3743,22.27374,20,60,6.5,False,False,False
54.005,25.9224,47.52439999999999,25,80,6.5,False,False,True
74.92875,35.9658,65.9373,25,80,6.5,False,False,True
17.174,8.24352,15.11312,25,80,6.5,False,False,True
59.16825,28.40076,52.06806,25,80,6.5,False,False,True
1.08,0.6,1.08,20,60,6.5,False,False,False
32.775,15.732,28.842,25,80,6.5,False,False,True
19.00962,10.5609,19.00962,20,60,6.5,False,False,False
130.67136000000002,58.07616,82.27456000000001,22,70,6.0,False,True,False
19.62576,8.72256,12.35696,22,70,6.0,False,True,False
28.37125,13.618199999999998,24.9667,25,80,6.5,False,False,True
14.18275,6.80772,12.48082,25,80,6.5,False,False,True
60.78424999999999,29.17644,53.49014,25,80,6.5,False,False,True
3.74706,1.6653600000000002,3.74706,28,65,6.0,True,False,False
90.81828,40.36368,57.18187999999999,22,70,6.0,False,True,False
6.00237,2.66772,6.00237,28,65,6.0,True,False,False
17.29692,9.6094,17.29692,20,60,6.5,False,False,False
19.7025,9.4572,17.3382,25,80,6.5,False,False,True
101.52891,45.12396,63.92560999999999,22,70,6.0,False,True,False
57.72411,25.65516,36.34481,22,70,6.0,False,True,False
11.287440000000002,6.270800000000001,11.287440000000002,20,60,6.5,False,False,False
19.4445,9.33336,17.11116,25,80,6.5,False,False,True
9.0,5.0,9.0,20,60,6.5,False,False,False
14.9175,6.63,14.9175,28,65,6.0,True,False,False
30.941750000000003,14.85204,27.22874,25,80,6.5,False,False,True
10.45368,5.807599999999999,10.45368,20,60,6.5,False,False,False
47.33613,21.03828,29.80423,22,70,6.0,False,True,False
18.0,10.0,18.0,20,60,6.5,False,False,False
19.17216,8.52096,12.07136,22,70,6.0,False,True,False
35.3025,15.69,22.227500000000003,22,70,6.0,False,True,False
75.65751,33.62556,47.63621,22,70,6.0,False,True,False
44.24085,19.6626,27.85535,22,70,6.0,False,True,False
24.53598,10.90488,15.44858,22,70,6.0,False,True,False
32.4,14.4,20.4,22,70,6.0,False,True,False
11.8557,6.586499999999999,11.8557,20,60,6.5,False,False,False
12.105,6.725,12.105,20,60,6.5,False,False,False
41.08698,18.26088,25.869580000000003,22,70,6.0,False,True,False
4.37589,1.94484,4.37589,28,65,6.0,True,False,False
42.87195,19.0542,26.99345,22,70,6.0,False,True,False
18.08694,10.0483,18.08694,20,60,6.5,False,False,False
13.651379999999998,7.584099999999999,13.651379999999998,20,60,6.5,False,False,False
25.41186,11.294159999999998,16.000059999999998,22,70,6.0,False,True,False
64.19924999999999,28.533,40.42175,22,70,6.0,False,True,False
30.433,14.60784,26.78104,25,80,6.5,False,False,True
10.82556,6.0142,10.82556,20,60,6.5,False,False,False
30.521610000000003,13.56516,19.21731,22,70,6.0,False,True,False
21.79775,10.46292,19.18202,25,80,6.5,False,False,True
18.88975,9.06708,16.62298,25,80,6.5,False,False,True
42.31332,18.80592,26.641720000000003,22,70,6.0,False,True,False
13.77,6.12,13.77,28,65,6.0,True,False,False
55.539,26.658719999999995,48.87432,25,80,6.5,False,False,True
15.11874,8.3993,15.11874,20,60,6.5,False,False,False
69.99749999999999,31.11,44.0725,22,70,6.0,False,True,False
3.2067500000000004,1.5392400000000004,2.821940000000001,25,80,6.5,False,False,True
7.60914,3.3818400000000004,7.60914,28,65,6.0,True,False,False
73.78992,32.79552,46.46032,22,70,6.0,False,True,False
46.3785,22.26168,40.81308,25,80,6.5,False,False,True
15.28625,7.337400000000001,13.451900000000002,25,80,6.5,False,False,True
11.82852,6.5714,11.82852,20,60,6.5,False,False,False
12.00006,6.6667,12.00006,20,60,6.5,False,False,False
37.1095,17.81256,32.65636,25,80,6.5,False,False,True
50.57559,22.47804,31.84389,22,70,6.0,False,True,False
78.014,37.44672,68.65231999999999,25,80,6.5,False,False,True
10.8,6.0,10.8,20,60,6.5,False,False,False
55.602,26.68896,48.92976,25,80,6.5,False,False,True
12.00006,6.6667,12.00006,20,60,6.5,False,False,False
7.5,3.6,6.6,25,80,6.5,False,False,True
10.8,4.800000000000001,10.8,28,65,6.0,True,False,False
59.650000000000006,28.632,52.492,25,80,6.5,False,False,True
0.90612,0.4027199999999999,0.90612,28,65,6.0,True,False,False
25.968000000000004,12.46464,22.851840000000003,25,80,6.5,False,False,True
4.62294,2.5683,4.62294,20,60,6.5,False,False,False
33.75,15.0,21.25,22,70,6.0,False,True,False
42.52675,20.41284,37.42354,25,80,6.5,False,False,True
5.12064,2.8448,5.12064,20,60,6.5,False,False,False
54.0,24.0,34.0,22,70,6.0,False,True,False
2.38248,1.05888,2.38248,28,65,6.0,True,False,False
32.4,14.4,20.4,22,70,6.0,False,True,False
31.8435,15.28488,28.02228,25,80,6.5,False,False,True
18.0,10.0,18.0,20,60,6.5,False,False,False
8.470619999999998,4.7059,8.470619999999998,20,60,6.5,False,False,False
33.157349999999994,14.7366,20.87685,22,70,6.0,False,True,False
19.35846,8.603760000000001,12.18866,22,70,6.0,False,True,False
40.58694,18.03864,25.55474,22,70,6.0,False,True,False
45.38133,20.16948,28.57343,22,70,6.0,False,True,False
8.99532,3.99792,5.6637200000000005,22,70,6.0,False,True,False
7.80975,3.471,7.80975,28,65,6.0,True,False,False
11.76925,5.64924,10.35694,25,80,6.5,False,False,True
11.80638,6.5591,11.80638,20,60,6.5,False,False,False
72.089,34.602720000000005,63.43832,25,80,6.5,False,False,True
7.2,4.0,7.2,20,60,6.5,False,False,False
22.84605,10.1538,14.38455,22,70,6.0,False,True,False
23.56254,13.0903,23.56254,20,60,6.5,False,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
9.81828,4.36368,6.18188,22,70,6.0,False,True,False
40.77825000000001,19.57356,35.88486,25,80,6.5,False,False,True
29.43783,13.08348,18.53493,22,70,6.0,False,True,False
36.44379,16.19724,22.94609,22,70,6.0,False,True,False
7.435259999999999,4.1307,7.435259999999999,20,60,6.5,False,False,False
3.49407,1.55292,3.49407,28,65,6.0,True,False,False
40.5,18.0,25.5,22,70,6.0,False,True,False
21.58164,11.9898,21.58164,20,60,6.5,False,False,False
21.28325,10.21596,18.72926,25,80,6.5,False,False,True
4.781160000000001,2.12496,4.781160000000001,28,65,6.0,True,False,False
3.85722,1.7143200000000005,3.85722,28,65,6.0,True,False,False
9.9,5.5,9.9,20,60,6.5,False,False,False
26.009,12.48432,22.88792,25,80,6.5,False,False,True
33.33325,15.999959999999998,29.33326,25,80,6.5,False,False,True
29.060369999999995,12.91572,18.29727,22,70,6.0,False,True,False
5.84469,2.59764,5.84469,28,65,6.0,True,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
9.49086,5.2727,9.49086,20,60,6.5,False,False,False
10.959,5.26032,9.64392,25,80,6.5,False,False,True
6.75,3.75,6.75,20,60,6.5,False,False,False
43.29585,19.2426,27.26035,22,70,6.0,False,True,False
80.8407,35.9292,50.8997,22,70,6.0,False,True,False
14.39244,7.995800000000001,14.39244,20,60,6.5,False,False,False
12.5,6.0,11.0,25,80,6.5,False,False,True
15.0,7.199999999999999,13.2,25,80,6.5,False,False,True
18.5625,8.25,11.6875,22,70,6.0,False,True,False
27.0,12.0,17.0,22,70,6.0,False,True,False
18.0,10.0,18.0,20,60,6.5,False,False,False
11.57472,6.4304,11.57472,20,60,6.5,False,False,False
19.49994,8.66664,12.27774,22,70,6.0,False,True,False
60.4785,29.02968,53.22108,25,80,6.5,False,False,True
9.0,5.0,9.0,20,60,6.5,False,False,False
2.24991,0.99996,2.24991,28,65,6.0,True,False,False
41.04,18.24,25.84,22,70,6.0,False,True,False
20.73708,11.520599999999998,20.73708,20,60,6.5,False,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
18.36864,10.2048,18.36864,20,60,6.5,False,False,False
1.7944199999999997,0.7975199999999999,1.7944199999999997,28,65,6.0,True,False,False
43.31502,19.25112,27.27242,22,70,6.0,False,True,False
85.08726,37.81656,53.57346,22,70,6.0,False,True,False
20.25,9.0,12.75,22,70,6.0,False,True,False
14.960430000000002,6.649080000000001,9.419530000000002,22,70,6.0,False,True,False
9.96606,5.5367,9.96606,20,60,6.5,False,False,False
7.795619999999999,4.3309,7.795619999999999,20,60,6.5,False,False,False
47.46303,21.094680000000004,29.884130000000003,22,70,6.0,False,True,False
5.1867,2.3052,5.1867,28,65,6.0,True,False,False
29.51289,13.11684,18.58219,22,70,6.0,False,True,False
61.22385000000001,27.210600000000007,38.548350000000006,22,70,6.0,False,True,False
2.8269,1.2564,2.8269,28,65,6.0,True,False,False
86.17833,38.30148,54.26043,22,70,6.0,False,True,False
50.0,24.0,44.0,25,80,6.5,False,False,True
14.727239999999998,8.181799999999999,14.727239999999998,20,60,6.5,False,False,False
5.4,2.4000000000000004,5.4,28,65,6.0,True,False,False
101.82942,45.25752,64.11482000000001,22,70,6.0,False,True,False
16.61544,9.2308,16.61544,20,60,6.5,False,False,False
8.15634,4.5313,8.15634,20,60,6.5,False,False,False
10.8,4.800000000000001,6.800000000000001,22,70,6.0,False,True,False
28.70316,12.75696,18.07236,22,70,6.0,False,True,False
12.89844,7.1658,12.89844,20,60,6.5,False,False,False
6.82101,3.0315600000000003,6.82101,28,65,6.0,True,False,False
51.4515,24.69672,45.27732,25,80,6.5,False,False,True
13.5,7.5,13.5,20,60,6.5,False,False,False
10.25541,4.55796,10.25541,28,65,6.0,True,False,False
42.28929,18.79524,26.62659,22,70,6.0,False,True,False
60.35283,26.82348,37.99993,22,70,6.0,False,True,False
9.75708,5.4206,9.75708,20,60,6.5,False,False,False
51.78325,24.855960000000003,45.56926,25,80,6.5,False,False,True
2.5074,1.393,2.5074,20,60,6.5,False,False,False
6.95304,3.09024,6.95304,28,65,6.0,True,False,False
185.84991,82.59996,117.01661,22,70,6.0,False,True,False
42.07675,20.19684,37.02754,25,80,6.5,False,False,True
66.53583,29.57148,41.89293,22,70,6.0,False,True,False
15.0,7.199999999999999,13.2,25,80,6.5,False,False,True
48.595,23.3256,42.7636,25,80,6.5,False,False,True
16.51824,9.1768,16.51824,20,60,6.5,False,False,False
10.961190000000002,4.871640000000001,10.961190000000002,28,65,6.0,True,False,False
48.40533,21.51348,30.47743,22,70,6.0,False,True,False
37.8,16.799999999999997,23.8,22,70,6.0,False,True,False
14.28575,6.85716,12.57146,25,80,6.5,False,False,True
9.572039999999998,5.317799999999999,9.572039999999998,20,60,6.5,False,False,False
43.47825,20.86956,38.26086,25,80,6.5,False,False,True
20.50245,9.1122,12.90895,22,70,6.0,False,True,False
74.8235,35.91528,65.84468,25,80,6.5,False,False,True
24.24425,11.63724,21.33494,25,80,6.5,False,False,True
13.242780000000002,7.357100000000001,13.242780000000002,20,60,6.5,False,False,False
12.956219999999998,7.197899999999999,12.956219999999998,20,60,6.5,False,False,False
7.548929999999999,3.355079999999999,7.548929999999999,28,65,6.0,True,False,False
10.42326,5.790700000000001,10.42326,20,60,6.5,False,False,False
26.066250000000004,12.5118,22.9383,25,80,6.5,False,False,True
27.34155,12.1518,17.21505,22,70,6.0,False,True,False
8.82175,4.23444,7.76314,25,80,6.5,False,False,True
8.955,4.975,8.955,20,60,6.5,False,False,False
9.0,5.0,9.0,20,60,6.5,False,False,False
57.9315,27.80712,50.97972,25,80,6.5,False,False,True
8.44587,3.75372,8.44587,28,65,6.0,True,False,False
25.23906,11.21736,15.89126,22,70,6.0,False,True,False
31.65375,15.1938,27.855300000000003,25,80,6.5,False,False,True
10.56816,5.8712,10.56816,20,60,6.5,False,False,False
39.0,18.72,34.32,25,80,6.5,False,False,True
2.49993,1.11108,2.49993,28,65,6.0,True,False,False
31.242780000000003,13.88568,19.67138,22,70,6.0,False,True,False
14.57136,8.0952,14.57136,20,60,6.5,False,False,False
13.27475,6.371879999999999,11.68178,25,80,6.5,False,False,True
2.99997,1.33332,2.99997,28,65,6.0,True,False,False
21.6,12.0,21.6,20,60,6.5,False,False,False
19.0475,9.1428,16.7618,25,80,6.5,False,False,True
22.64825,10.87116,19.93046,25,80,6.5,False,False,True
51.41826,22.852560000000004,32.374460000000006,22,70,6.0,False,True,False
17.26524,9.5918,17.26524,20,60,6.5,False,False,False
69.98625,33.593399999999995,61.5879,25,80,6.5,False,False,True
28.98288,12.88128,18.24848,22,70,6.0,False,True,False
9.55875,4.5882000000000005,8.4117,25,80,6.5,False,False,True
17.52732,9.7374,17.52732,20,60,6.5,False,False,False
31.28193,13.90308,19.69603,22,70,6.0,False,True,False
8.79795,3.910200000000001,8.79795,28,65,6.0,True,False,False
8.03304,4.4628,8.03304,20,60,6.5,False,False,False
3.75003,1.66668,3.75003,28,65,6.0,True,False,False
30.835,14.8008,27.1348,25,80,6.5,False,False,True
37.8,16.799999999999997,23.8,22,70,6.0,False,True,False
15.43428,8.5746,15.43428,20,60,6.5,False,False,False
30.278610000000004,13.457160000000002,19.064310000000003,22,70,6.0,False,True,False
10.28574,5.7143,10.28574,20,60,6.5,False,False,False
47.13675,22.62564,41.48034,25,80,6.5,False,False,True
39.79475,19.10148,35.01938,25,80,6.5,False,False,True
51.3,22.8,32.3,22,70,6.0,False,True,False
9.8181,5.4545,9.8181,20,60,6.5,False,False,False
31.438260000000007,13.97256,19.794460000000004,22,70,6.0,False,True,False
74.63286,33.17016,46.99105999999999,22,70,6.0,False,True,False
24.03081,10.68036,15.13051,22,70,6.0,False,True,False
14.77725,7.0930800000000005,13.00398,25,80,6.5,False,False,True
9.94734,4.4210400000000005,9.94734,28,65,6.0,True,False,False
40.35285,17.9346,25.40735,22,70,6.0,False,True,False
1.6875,0.75,1.6875,28,65,6.0,True,False,False
3.942,1.89216,3.4689600000000005,25,80,6.5,False,False,True
8.75097,3.88932,8.75097,28,65,6.0,True,False,False
4.520519999999999,2.5114,4.520519999999999,20,60,6.5,False,False,False
61.221,29.38608,53.874480000000005,25,80,6.5,False,False,True
19.99728,11.1096,19.99728,20,60,6.5,False,False,False
45.09081,20.04036,28.39051,22,70,6.0,False,True,False
10.0161,5.5645,10.0161,20,60,6.5,False,False,False
31.1595,14.95656,27.42036,25,80,6.5,False,False,True
18.74682,10.4149,18.74682,20,60,6.5,False,False,False
14.294069999999998,6.352919999999999,8.99997,22,70,6.0,False,True,False
9.18,4.08,9.18,28,65,6.0,True,False,False
33.495999999999995,16.07808,29.47648,25,80,6.5,False,False,True
60.09,28.8432,52.8792,25,80,6.5,False,False,True
22.27725,10.69308,19.60398,25,80,6.5,False,False,True
16.722540000000002,9.2903,16.722540000000002,20,60,6.5,False,False,False
28.83735,12.8166,18.15685,22,70,6.0,False,True,False
0.89991,0.39996,0.89991,28,65,6.0,True,False,False
20.9005,10.03224,18.39244,25,80,6.5,False,False,True
53.36604,23.71824,33.60084,22,70,6.0,False,True,False
45.071,21.63408,39.66248,25,80,6.5,False,False,True
49.68,22.08,31.28,22,70,6.0,False,True,False
1.42101,0.63156,1.42101,28,65,6.0,True,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
77.9095,37.39656,68.56036,25,80,6.5,False,False,True
34.579440000000005,15.36864,21.77224,22,70,6.0,False,True,False
18.00009,8.00004,11.33339,22,70,6.0,False,True,False
20.41975,9.80148,17.96938,25,80,6.5,False,False,True
20.53098,11.4061,20.53098,20,60,6.5,False,False,False
45.00009,20.00004,28.33339,22,70,6.0,False,True,False
1.8,1.0,1.8,20,60,6.5,False,False,False
22.1346,12.297,22.1346,20,60,6.5,False,False,False
13.63338,7.5741,13.63338,20,60,6.5,False,False,False
3.81753,1.6966799999999995,3.81753,28,65,6.0,True,False,False
9.18,4.08,5.78,22,70,6.0,False,True,False
50.71125,24.3414,44.6259,25,80,6.5,False,False,True
16.2,7.199999999999999,10.2,22,70,6.0,False,True,False
41.87997,18.61332,26.36887,22,70,6.0,False,True,False
54.76896,24.34176,34.48416,22,70,6.0,False,True,False
13.5,7.5,13.5,20,60,6.5,False,False,False
30.7692,13.6752,19.3732,22,70,6.0,False,True,False
38.80656,17.24736,24.43376,22,70,6.0,False,True,False
5.4,2.4000000000000004,5.4,28,65,6.0,True,False,False
25.45911,11.31516,16.029809999999998,22,70,6.0,False,True,False
4.21875,1.875,4.21875,28,65,6.0,True,False,False
15.12432,8.4024,15.12432,20,60,6.5,False,False,False
21.12345,9.3882,13.29995,22,70,6.0,False,True,False
46.28583,20.57148,29.14293,22,70,6.0,False,True,False
26.28396,11.68176,16.54916,22,70,6.0,False,True,False
76.57146,34.031760000000006,48.21166,22,70,6.0,False,True,False
51.13638,22.72728,32.19698,22,70,6.0,False,True,False
18.0,10.0,18.0,20,60,6.5,False,False,False
13.33125,5.925000000000001,13.33125,28,65,6.0,True,False,False
16.7958,9.331,16.7958,20,60,6.5,False,False,False
12.00006,6.6667,12.00006,20,60,6.5,False,False,False
23.85756,13.2542,23.85756,20,60,6.5,False,False,False
2.71728,1.20768,2.71728,28,65,6.0,True,False,False
71.52435000000001,31.7886,45.03385000000001,22,70,6.0,False,True,False
7.80678,3.4696800000000003,4.91538,22,70,6.0,False,True,False
32.30525,15.506520000000002,28.42862,25,80,6.5,False,False,True
54.0,24.0,34.0,22,70,6.0,False,True,False
18.82458,10.458099999999998,18.82458,20,60,6.5,False,False,False
25.0,12.0,22.0,25,80,6.5,False,False,True
31.153949999999995,13.846199999999998,19.61545,22,70,6.0,False,True,False
84.34349999999999,40.48488,74.22228,25,80,6.5,False,False,True
32.4,14.4,20.4,22,70,6.0,False,True,False
64.8,28.8,40.8,22,70,6.0,False,True,False
8.1855,4.547499999999999,8.1855,20,60,6.5,False,False,False
27.386,13.14528,24.09968,25,80,6.5,False,False,True
14.75892,8.1994,14.75892,20,60,6.5,False,False,False
8.75,4.199999999999999,7.699999999999999,25,80,6.5,False,False,True
84.52053,37.56468,53.21663,22,70,6.0,False,True,False
61.7815,29.65512,54.36772,25,80,6.5,False,False,True
40.4375,19.41,35.585,25,80,6.5,False,False,True
60.836670000000005,27.03852,38.304570000000005,22,70,6.0,False,True,False
107.3045,51.50616,94.42796,25,80,6.5,False,False,True
13.93551,6.19356,8.77421,22,70,6.0,False,True,False
11.8635,5.69448,10.43988,25,80,6.5,False,False,True
29.47375,14.1474,25.9369,25,80,6.5,False,False,True
27.0,12.0,17.0,22,70,6.0,False,True,False
12.10775,5.81172,10.65482,25,80,6.5,False,False,True
7.05402,3.13512,7.05402,28,65,6.0,True,False,False
19.7586,10.977,19.7586,20,60,6.5,False,False,False
27.0,12.0,17.0,22,70,6.0,False,True,False
4.27302,1.89912,4.27302,28,65,6.0,True,False,False
11.03346,6.1297,11.03346,20,60,6.5,False,False,False
47.15577,20.95812,29.69067,22,70,6.0,False,True,False
2.45457,1.09092,2.45457,28,65,6.0,True,False,False
20.64717,9.17652,13.00007,22,70,6.0,False,True,False
31.62861,14.05716,19.91431,22,70,6.0,False,True,False
3.375,1.5,3.375,28,65,6.0,True,False,False
42.80742,23.7819,42.80742,20,60,6.5,False,False,False
42.80499,19.02444,26.95129,22,70,6.0,False,True,False
24.95421,11.09076,15.71191,22,70,6.0,False,True,False
22.623840000000005,12.568800000000005,22.623840000000005,20,60,6.5,False,False,False
23.04882,10.24392,14.51222,22,70,6.0,False,True,False
8.999909999999998,3.99996,8.999909999999998,28,65,6.0,True,False,False
63.65025000000001,30.55212,56.012220000000006,25,80,6.5,False,False,True
8.45208,3.7564800000000007,8.45208,28,65,6.0,True,False,False
18.0,10.0,18.0,20,60,6.5,False,False,False
